LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
3621788302,01/22/2021,761,PPS,POINT AFTER INC.,2320 Transit Ave,Sioux City,IA,51106-1445,,Exemption 4,60,100,297902.0,297902.0,0.0,,25506,Central Bank,600 Lake Ave,STORM LAKE,IA,50588-1852,U,N,N,Existing or more than 2 years old,Sioux City,WOODBURY,IA,51106-1445,IA-04,80.0,722511.0,Unanswered,Unknown/NotStated,1.0,297899.0,,,,,,Corporation,25506,Central Bank,STORM LAKE,IA,Unanswered,Unanswered,,301923.68,06/03/2022
6263497708,05/01/2020,914,PPP,MAS ASSET MANAGEMENT CORP,818 W 7TH ST STE 410,LOS ANGELES,CA,90017-3463,04/16/2021,Paid in Full,24,100,277500.0,277500.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,N,New Business or 2 years or less,LOS ANGELES,LOS ANGELES,CA,90017-3463,CA-34,21.0,531210.0,Unanswered,Unknown/NotStated,,277500.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,279849.25,03/10/2021
6076157204,04/27/2020,515,PPP,XLT ENGINEERING,2595 S Huron Road,Kawkawlin,MI,48631,03/19/2021,Paid in Full,24,100,204305.0,204305.0,0.0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,R,N,N,Existing or more than 2 years old,Kawkawlin,BAY,MI,48631-0001,MI-05,18.0,332710.0,Unanswered,Unknown/NotStated,,204305.0,,,0.0,,,Subchapter S Corporation,57328,The Huntington National Bank,COLUMBUS,OH,Unanswered,Unanswered,,205979.17,02/22/2021
5379117206,04/27/2020,593,PPP,KAISER FOODS INC,500 York St,Cincinnati,OH,45214,04/23/2021,Paid in Full,24,100,1517115.0,1517115.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,Y,Y,Existing or more than 2 years old,Cincinnati,HAMILTON,OH,45214-0003,OH-01,132.0,311421.0,Unanswered,Unknown/NotStated,,1517115.0,,,,,,Subchapter S Corporation,53803,"U.S. Bank, National Association",CINCINNATI,OH,Unanswered,Unanswered,,1530726.89,03/25/2021
1972638709,03/27/2021,455,PPS,DI STYLES LLC,7101 SW 129th Ave Apt 3,Miami,FL,33183-2486,,Exemption 4,60,100,150000.0,150000.0,0.0,,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,U,N,N,Existing or more than 2 years old,Miami,MIAMI-DADE,FL,33183-2486,FL-26,15.0,812112.0,Unanswered,Unknown/NotStated,,150000.0,,,,,,Limited  Liability Company(LLC),29805,"TD Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,,
5363507102,04/13/2020,299,PPP,"CONGRESS HALL, LLC",29 Perry St,Cape May,NJ,08204-1460,08/05/2021,Paid in Full,24,100,605900.0,711200.0,0.0,,188901,The Bancorp Bank,"409 Silverside Rd, Ste 105",WILMINGTON,DE,19809-1771,U,N,N,Existing or more than 2 years old,Cape May,CAPE MAY,NJ,08204-1460,NJ-02,219.0,721110.0,Unanswered,Unknown/NotStated,,711200.0,,,,,,Limited  Liability Company(LLC),188901,The Bancorp Bank,WILMINGTON,DE,Unanswered,Unanswered,,720307.31,07/28/2021
8250537010,04/08/2020,515,PPP,ADVANCED AIR CARE LLC,51620 MILANO DR,MACOMB,MI,48042-4014,12/19/2020,Paid in Full,24,100,586800.0,586800.0,0.0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,U,N,N,Existing or more than 2 years old,MACOMB,MACOMB,MI,48042-4014,MI-10,59.0,238220.0,White,Not Hispanic or Latino,,586800.0,,,,,,Subchapter S Corporation,57328,The Huntington National Bank,COLUMBUS,OH,Male Owned,Non-Veteran,,590143.96,11/25/2020
5443077006,04/05/2020,491,PPP,SEDA CONSTRUCTION COMPANY,2120 CORPORATE SQUARE BLVD STE 3,JACKSONVILLE,FL,32216-0306,12/16/2020,Paid in Full,24,100,658900.0,658900.0,0.0,,2408,Regions Bank,1900 Fifth Avenue North,BIRMINGHAM,AL,35203,U,Y,Y,Existing or more than 2 years old,JACKSONVILLE,DUVAL,FL,32216-0306,FL-05,46.0,236117.0,Unanswered,Unknown/NotStated,,658900.0,,,,,,Corporation,2408,Regions Bank,BIRMINGHAM,AL,Unanswered,Unanswered,,662564.57,11/05/2020
4190028408,02/06/2021,912,PPS,BAY AREA RESIDENTIAL CONSTRUCTION INC,90 Gilman Ave,Campbell,CA,95008-3006,02/05/2022,Paid in Full,60,100,212647.0,212647.0,0.0,,14315,Bank of the West,180 Montgomery St 25th Fl,SAN FRANCISCO,CA,94104-4206,U,N,N,Existing or more than 2 years old,Campbell,SANTA CLARA,CA,95008-3006,CA-18,12.0,236118.0,Unanswered,Unknown/NotStated,1.0,212645.0,,,,,,Corporation,14315,Bank of the West,SAN FRANCISCO,CA,Male Owned,Unanswered,,214584.45,01/06/2022
1029517406,05/03/2020,1013,PPP,BW FITNESS LLC,401 BROADWAY E STE 218,SEATTLE,WA,98102-5082,,Exemption 4,60,100,440262.0,193573.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,SEATTLE,KING,WA,98102-5082,WA-07,49.0,713940.0,White,Not Hispanic or Latino,,193573.0,,,,,,Limited  Liability Company(LLC),9551,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,,
7291017009,04/07/2020,562,PPP,KEN SHOURDS EQUIPMENT INC,4606 N US Highway 231,ROCKPORT,IN,47635-9051,12/24/2020,Paid in Full,24,100,151800.0,151800.0,0.0,,96740,Hoosier Hills CU,630 Lincoln Ave,BEDFORD,IN,47421-2116,R,N,N,Existing or more than 2 years old,ROCKPORT,SPENCER,IN,47635-9051,IN-08,12.0,423820.0,White,Not Hispanic or Latino,,151800.0,,,,,,Subchapter S Corporation,96740,Hoosier Hills CU,BEDFORD,IN,Female Owned,Unanswered,,142643.03,11/19/2020
5640648300,01/25/2021,150,PPS,VERMONT MECHANICAL INC,211 Blair Park Rd,Williston,VT,05495-7434,07/09/2021,Paid in Full,60,100,1777570.0,1777570.0,0.0,,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,N,N,Existing or more than 2 years old,Williston,CHITTENDEN,VT,05495-7434,VT-,118.0,238220.0,Unanswered,Unknown/NotStated,1.0,1777567.0,,,,,,Subchapter S Corporation,46391,Manufacturers and Traders Trust Company,BUFFALO,NY,Unanswered,Unanswered,,1784047.17,06/15/2021
5964487703,05/01/2020,912,PPP,K &AMP; S PRECISION MACHINING INC,1273 FORGEWOOD AVE,SUNNYVALE,CA,94089-2216,07/22/2021,Paid in Full,24,100,273302.0,273302.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,SUNNYVALE,SANTA CLARA,CA,94089-2216,CA-17,27.0,332710.0,White,Not Hispanic or Latino,,273302.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,275750.49,03/31/2021
5811427009,04/06/2020,235,PPP,"TRITECH COMMUNICATIONS, INC.",625 Locust Street Suite 300,GARDEN CITY,NY,11530-6524,07/09/2021,Paid in Full,24,100,4125400.0,4125400.0,0.0,,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,N,N,Existing or more than 2 years old,GARDEN CITY,NASSAU,NY,11530-6524,NY-04,185.0,238210.0,Unanswered,Unknown/NotStated,,4125400.0,,,,,,Subchapter S Corporation,46391,Manufacturers and Traders Trust Company,BUFFALO,NY,Unanswered,Unanswered,,4171514.06,06/11/2021
3575318310,01/22/2021,679,PPS,SOUTHERN ENT ASSOCIATES INC,604 N Acadia Rd Ste 101,Thibodaux,LA,70301-4897,04/19/2022,Paid in Full,60,100,837500.0,837500.0,0.0,,188567,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,N,N,Existing or more than 2 years old,Thibodaux,LAFOURCHE,LA,70301-4897,LA-06,55.0,621111.0,White,Not Hispanic or Latino,1.0,837496.0,,,,,,Corporation,437878,b1BANK,BATON ROUGE,LA,Male Owned,Non-Veteran,,846678.08,03/03/2022
1038757203,04/15/2020,669,PPP,"JAY BIRD MANUFACTURING COMPANY OF ARKANSAS, INC.","314 REYNOLDS RD, BLDG 38B",MALVERN,AR,72104-8811,09/24/2021,Paid in Full,24,100,297500.0,297500.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,N,N,Existing or more than 2 years old,MALVERN,HOT SPRING,AR,72104-8811,AR-04,48.0,321920.0,White,Unknown/NotStated,,297500.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Male Owned,Non-Veteran,,301317.92,07/29/2021
7187637301,04/30/2020,931,PPP,"WILLIAMS AG SERVICE, INC.",PO BOX 474,Biggs,CA,95917,05/25/2021,Paid in Full,24,100,314895.0,314895.0,0.0,,14315,Bank of the West,180 Montgomery St 25th Fl,SAN FRANCISCO,CA,94104-4206,U,N,N,New Business or 2 years or less,Biggs,BUTTE,CA,95917-0001,CA-01,30.0,115112.0,Unanswered,Unknown/NotStated,,314895.0,,,,,,Corporation,14315,Bank of the West,SAN FRANCISCO,CA,Unanswered,Unanswered,,317790.28,04/08/2021
6822697303,04/30/2020,296,PPP,ABBOTT ANESTHESIOLOGIST ASSOCIATES,515 ABBOTT RD,BUFFALO,NY,14220-1700,06/18/2021,Paid in Full,24,100,646600.0,646600.0,0.0,,41109,Wood & Huston Bank,27 E North St,MARSHALL,MO,65340-2164,U,N,N,Unanswered,BUFFALO,ERIE,NY,14220-1700,NY-26,19.0,621399.0,Unanswered,Unknown/NotStated,,646600.0,,,,,,Corporation,41109,Wood & Huston Bank,MARSHALL,MO,Unanswered,Unanswered,,653443.18,05/21/2021
8849377104,04/15/2020,299,PPP,"ZK TECHNOLOGY, LLC",200 CENTENNIAL AVE,PISCATAWAY,NJ,08854-3950,04/09/2021,Paid in Full,24,100,362500.0,345800.0,0.0,,87737,Magyar Bank,400 Somerset St,NEW BRUNSWICK,NJ,08901-3265,U,N,N,Existing or more than 2 years old,PISCATAWAY,MIDDLESEX,NJ,08854-3950,NJ-06,17.0,334419.0,Unanswered,Unknown/NotStated,86450.0,86450.0,,86450.0,,86450.0,,Limited  Liability Company(LLC),87737,Magyar Bank,NEW BRUNSWICK,NJ,Unanswered,Unanswered,,349094.71,03/31/2021
4111178301,01/22/2021,101,PPS,PEDIATRIC DENTISTRY INC.,290 Baker Ave,Concord,MA,01742-2189,12/16/2021,Paid in Full,60,100,380400.0,380400.0,0.0,,434162,"Citizens Bank, National Association",1 Citizens Plaza,PROVIDENCE,RI,02903-1344,U,N,N,Existing or more than 2 years old,Concord,MIDDLESEX,MA,01742-2189,MA-03,32.0,621210.0,Unanswered,Unknown/NotStated,1.0,380396.0,,,,,,Corporation,434162,"Citizens Bank, National Association",PROVIDENCE,RI,Unanswered,Unanswered,,383380.67,11/09/2021
9611947005,04/09/2020,507,PPP,HENSON ROBINSON COMPANY,3550 GREAT NORTHERN,SPRINGFIELD,IL,62711-9403,03/09/2021,Paid in Full,24,100,4576700.0,4576700.0,0.0,,22586,Bank of Springfield,2600 Stevenson Dr,SPRINGFIELD,IL,62703-4328,U,N,N,Existing or more than 2 years old,SPRINGFIELD,SANGAMON,IL,62711-9403,IL-18,217.0,238220.0,Unanswered,Not Hispanic or Latino,,4576700.0,,,,,,Subchapter S Corporation,22586,Bank of Springfield,SPRINGFIELD,IL,Unanswered,Unanswered,,4614943.66,02/17/2021
4567618703,04/01/2021,671,PPS,ELAN RGV WIRELESS LLC,5710 Fondren Rd Ste D,Houston,TX,77036-1856,01/14/2022,Paid in Full,60,100,695231.22,695231.22,0.0,,59358,"BOKF, National Association",One Williams Center,TULSA,OK,74172-0140,U,Y,Y,Existing or more than 2 years old,Houston,HARRIS,TX,77036-1856,TX-07,180.0,517312.0,Unanswered,Unknown/NotStated,1.0,695229.22,,,,,,Corporation,59358,"BOKF, National Association",TULSA,OK,Unanswered,Unanswered,,699808.16,11/26/2021
7262097001,04/07/2020,464,PPP,"PARRIS LAWN MANAGEMENT, LLC",P.O. Box 3303,SPARTANBURG,SC,29304,03/16/2021,Paid in Full,24,100,523404.0,523404.0,0.0,,57912,The Park National Bank,50 N Third St,NEWARK,OH,43055-5523,U,Y,Y,Existing or more than 2 years old,SPARTANBURG,SPARTANBURG,SC,29304-0001,SC-04,58.0,561730.0,White,Not Hispanic or Latino,26400.0,465312.0,,,,,31692.0,Limited  Liability Company(LLC),57912,The Park National Bank,NEWARK,OH,Male Owned,Non-Veteran,,527505.19,02/03/2021
3365048303,01/22/2021,1086,PPS,ESCAPE THE DALLES LLC,2014 W 7th St,The Dalles,OR,97058-3625,09/25/2021,Paid in Full,60,100,216335.0,216335.0,0.0,Marriott/JW Marriott,118560,Columbia State Bank,1301 A St,TACOMA,WA,98402-4200,R,Y,N,Existing or more than 2 years old,The Dalles,WASCO,OR,97058-3625,OR-02,21.0,721110.0,Unanswered,Unknown/NotStated,1.0,216333.0,,,,,,Limited  Liability Company(LLC),118560,Columbia State Bank,TACOMA,WA,Unanswered,Unanswered,,217514.47,08/23/2021
9382037009,04/09/2020,299,PPP,ST. JAMES ROMAN CATHOLIC CHURCH,94 BROAD ST,RED BANK,NJ,07701-1915,09/29/2021,Paid in Full,24,100,2547439.65,2547439.0,0.0,,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,U,N,N,Existing or more than 2 years old,RED BANK,MONMOUTH,NJ,07701-1915,NJ-04,190.0,611110.0,Unanswered,Unknown/NotStated,,2547439.0,,,,,,Non-Profit Organization,29805,"TD Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,Y,2581121.8,08/05/2021
1841018406,02/02/2021,563,PPS,GENEVA LAKES FAMILY YMCA,203 S Wells St,Lake Geneva,WI,53147-2022,10/06/2021,Paid in Full,60,100,184576.75,184576.75,0.0,,76852,Community State Bank,1500 Main St,UNION GROVE,WI,53182-1720,R,N,N,Existing or more than 2 years old,Lake Geneva,WALWORTH,WI,53147-2022,WI-01,110.0,624190.0,Unanswered,Unknown/NotStated,1.0,184572.75,,,,,,Non-Profit Organization,76852,Community State Bank,UNION GROVE,WI,Unanswered,Unanswered,Y,185699.38,09/15/2021
6728707003,04/07/2020,562,PPP,"ROYAL RV & AUTO CENTER, INC.",311 North MAIN ST,MIDDLEBURY,IN,46540-9003,01/14/2021,Paid in Full,24,100,183600.0,183600.0,0.0,,24432,Lake City Bank,202 E Center St,WARSAW,IN,46580-2842,U,N,N,Existing or more than 2 years old,MIDDLEBURY,ELKHART,IN,46540-9003,IN-02,18.0,441120.0,Unanswered,Unknown/NotStated,,183600.0,,,,,,Corporation,24432,Lake City Bank,WARSAW,IN,Unanswered,Unanswered,,174598.2,11/10/2020
9776847008,04/09/2020,460,PPP,POIRIER AND PALO OD PA,742 McKnight Dr Ste 100,Knightdale,NC,27545-6714,04/24/2021,Paid in Full,24,100,211962.5,211962.5,0.0,,77468,HomeTrust Bank,10 Woodfin St,ASHEVILLE,NC,28801-3022,U,N,N,New Business or 2 years or less,Knightdale,WAKE,NC,27545-6714,NC-02,10.0,621320.0,Unanswered,Unknown/NotStated,,211962.5,,,,,,Subchapter S Corporation,77468,HomeTrust Bank,ASHEVILLE,NC,Male Owned,Non-Veteran,,213907.91,03/23/2021
5469618410,02/08/2021,353,PPS,WEST ADVANCED TECHNOLOGIES INC,161 Fort Evans Rd NE Ste 235,Leesburg,VA,20176-3373,02/18/2022,Paid in Full,60,100,468622.0,468622.0,0.0,,29805,"TD Bank, National Association",2035 Limestone Rd,WILMINGTON,DE,19808-5529,U,Y,Y,Existing or more than 2 years old,Leesburg,LOUDOUN,VA,20176-3373,VA-10,24.0,541512.0,Asian,Not Hispanic or Latino,,468620.0,,,,,,Corporation,29805,"TD Bank, National Association",WILMINGTON,DE,Male Owned,Non-Veteran,,473086.93,01/28/2022
7943397003,04/08/2020,944,PPP,"JONAIRE, INC.",2770 E CHARLESTON PARK AVE,PAHRUMP,NV,89048-4751,06/17/2021,Paid in Full,24,100,169400.0,169400.0,0.0,,455186,Meadows Bank,"8912 Spanish Ridge Ave, Ste 100",LAS VEGAS,NV,89148-1311,R,Y,Y,Existing or more than 2 years old,PAHRUMP,NYE,NV,89048-4751,NV-04,19.0,238220.0,Unanswered,Unknown/NotStated,,127050.0,,21175.0,,,21175.0,Corporation,455186,Meadows Bank,LAS VEGAS,NV,Female Owned,Non-Veteran,,171196.1,05/27/2021
1480537101,04/10/2020,202,PPP,UOVO MANAGEMENT LLC,26 West 17th Street Suite 801 0.0,New York,NY,10011-5787,09/28/2021,Paid in Full,24,100,1353976.0,1353976.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,New York,NEW YORK,NY,10011-5787,NY-12,79.0,531390.0,Unanswered,Unknown/NotStated,0.0,1196233.0,0.0,0.0,0.0,157743.0,0.0,Limited  Liability Company(LLC),48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Unanswered,Unanswered,,1371778.53,08/09/2021
5931837008,04/06/2020,768,PPP,TOTAL COMFORT HEATING AND AIR CONDITIONING LLC,2325 GRISSOM DR,SAINT LOUIS,MO,63146-3310,01/12/2021,Paid in Full,24,100,230600.0,230600.0,0.0,,41706,Royal Banks of Missouri,8021 Olive Blvd,UNIVERSITY CITY,MO,63130-2022,U,N,N,New Business or 2 years or less,SAINT LOUIS,SAINT LOUIS,MO,63146-3310,MO-01,11.0,238220.0,Unanswered,Not Hispanic or Latino,16102.0,184498.0,,30000.0,,,,Limited  Liability Company(LLC),41706,Royal Banks of Missouri,UNIVERSITY CITY,MO,Female Owned,Unanswered,,222138.07,12/22/2020
7897278508,03/08/2021,912,PPS,GELFAND PARTNERS ARCHITECTS,165 10th St Ste 100 Gelfand Partners Architects,San Francisco,CA,94103-2604,01/20/2022,Paid in Full,60,100,485985.0,485985.0,0.0,,14315,Bank of the West,180 Montgomery St 25th Fl,SAN FRANCISCO,CA,94104-4206,U,Y,Y,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94103-2604,CA-12,19.0,541310.0,White,Not Hispanic or Latino,,485985.0,,,,,,Subchapter S Corporation,14315,Bank of the West,SAN FRANCISCO,CA,Male Owned,Non-Veteran,,489575.89,12/01/2021
9423957806,06/08/2020,562,PPP,EXCELL USA INC,1065 E BECKES LN,VINCENNES,IN,47591-8029,02/20/2021,Paid in Full,60,100,581020.0,581020.0,0.0,,23790,German American Bank,711 Main St,JASPER,IN,47546-3042,R,N,N,Unanswered,VINCENNES,KNOX,IN,47591-8029,IN-08,53.0,336390.0,Unanswered,Unknown/NotStated,,581020.0,,,,,,Corporation,23790,German American Bank,JASPER,IN,Unanswered,Unanswered,,584283.26,01/07/2021
5718727708,05/01/2020,1013,PPP,HUNTINGTON RETIREMENT HOMES INC,2615 SW BARTON ST,SEATTLE,WA,98126,11/18/2021,Paid in Full,24,100,346800.0,346800.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Y,New Business or 2 years or less,SEATTLE,KING,WA,98126-2000,WA-07,49.0,531110.0,Unanswered,Unknown/NotStated,,346800.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,351854.73,10/19/2021
8933368307,01/30/2021,130,PPP,DR. GINO MERCADANTE PC,200 Center St,Ludlow,MA,01056-2703,01/08/2022,Paid in Full,60,100,236320.0,236320.0,0.0,,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,Y,Y,Existing or more than 2 years old,Ludlow,HAMPDEN,MA,01056-2703,MA-01,15.0,621111.0,White,Not Hispanic or Latino,1.0,236317.0,,,,,,Corporation,46391,Manufacturers and Traders Trust Company,BUFFALO,NY,Female Owned,Non-Veteran,,238359.47,12/14/2021
1089217107,04/09/2020,491,PPP,"SUN COAST ELECTRIC AND NETWORKING, INC",3476 Garber Dr,Tallahassee,FL,32303-1114,04/20/2021,Paid in Full,24,100,587000.0,587000.0,0.0,,17652,Capital City Bank,217 N Monroe St,TALLAHASSEE,FL,32301-7619,U,Y,Y,Existing or more than 2 years old,Tallahassee,LEON,FL,32303-1114,FL-05,88.0,238210.0,White,Not Hispanic or Latino,,587000.0,,,,,,Corporation,17652,Capital City Bank,TALLAHASSEE,FL,Male Owned,Non-Veteran,,592017.64,03/03/2021
4476367001,04/03/2020,875,PPP,"RECREATION SUPPLY COMPANY, INC",515 Airport Road,BISMARCK,ND,58504-6107,12/18/2020,Paid in Full,24,100,151300.0,151300.0,0.0,,52921,Security First Bank of North Dakota,700 Ash Ave,NEW SALEM,ND,58563-4503,U,Y,Y,Existing or more than 2 years old,BISMARCK,BURLEIGH,ND,58504-6107,ND-,17.0,713990.0,Unanswered,Not Hispanic or Latino,7571.0,113450.0,,30279.0,,,,Corporation,52921,Security First Bank of North Dakota,NEW SALEM,ND,Male Owned,Non-Veteran,,152190.99,11/05/2020
6599267201,04/28/2020,1013,PPP,"PRIZM PAINTING & DRYWALL, INC.",23019 Meridian Ave,BOTHELL,WA,98021,05/21/2021,Paid in Full,24,100,608078.12,608078.12,0.0,,79430,Banner Bank,10 S First Ave,WALLA WALLA,WA,99362-1942,U,N,N,Unanswered,BOTHELL,SNOHOMISH,WA,98021-0001,WA-01,67.0,238310.0,Unanswered,Unknown/NotStated,,577674.21,,30403.91,,,,Corporation,79430,Banner Bank,WALLA WALLA,WA,Unanswered,Unanswered,,613958.99,04/23/2021
2621617100,04/11/2020,248,PPP,"LEGAL AID SOCIETY OF MID-NEW YORK, INC.",120 Bleecker Street,UTICA,NY,13501-2202,01/21/2021,Paid in Full,24,100,1067807.0,1067807.0,0.0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,R,Y,Y,Unanswered,UTICA,ONEIDA,NY,13501-2202,NY-22,72.0,813910.0,Unanswered,Unknown/NotStated,,1067807.0,,,,,,Non-Profit Organization,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,Y,1074769.69,12/17/2020
2058757205,04/15/2020,549,PPP,AMTRAC OF OHIO INC,11842 LINCOLN WAY EAST,ORRVILLE,OH,44667,07/10/2021,Paid in Full,24,100,588700.0,588700.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,R,N,N,Existing or more than 2 years old,ORRVILLE,WAYNE,OH,44667-0001,OH-16,30.0,237990.0,Unanswered,Unknown/NotStated,,588700.0,,,,,,Subchapter S Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,595535.46,06/10/2021
8272767108,04/15/2020,671,PPP,53RD STREET FINE DINING LLC,600 TRAVIS St STE 6800,HOUSTON,TX,77002,,Exemption 4,35,100,954000.0,954000.0,0.0,,72601,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,Y,N,Existing or more than 2 years old,HOUSTON,HARRIS,TX,77002-0001,TX-18,83.0,722511.0,Unanswered,Unknown/NotStated,,954000.0,,,,,,Limited  Liability Company(LLC),72601,"Zions Bank, A Division of",SALT LAKE CITY,UT,Unanswered,Unanswered,,145723.88,12/15/2021
4789198801,04/16/2021,988,PPS,ATLAS MASONRY LLC,2624 W Lone Cactus Dr,Phoenix,AZ,85027-2411,11/20/2021,Paid in Full,60,100,765300.0,765300.0,0.0,,90226,MidFirst Bank,501 NW Grand Blvd,OKLAHOMA CITY,OK,73118-6037,U,N,Y,Existing or more than 2 years old,Phoenix,MARICOPA,AZ,85027-2411,AZ-06,116.0,238140.0,Unanswered,Unknown/NotStated,1.0,765297.0,,,,,,Limited  Liability Company(LLC),90226,MidFirst Bank,OKLAHOMA CITY,OK,Unanswered,Unanswered,,769530.41,11/10/2021
5263467008,04/05/2020,669,PPP,"MCCLURE & ASSOCIATES HOLDING COMPANY, LLC",909 Cumberland Street,BEEBE,AR,72012,01/21/2021,Paid in Full,24,100,355500.0,355500.0,0.0,Home Instead/Home Instead Senior Care,4086,Stone Bank,802 E Main St,MOUNTAIN VIEW,AR,72560-6491,R,N,N,Existing or more than 2 years old,BEEBE,WHITE,AR,72012-0001,AR-02,77.0,621610.0,White,Not Hispanic or Latino,,355500.0,,,,,,Limited  Liability Company(LLC),4086,Stone Bank,MOUNTAIN VIEW,AR,Female Owned,Non-Veteran,,357808.32,12/09/2020
5023917002,04/04/2020,474,PPP,"MCCARTNEY PRODUCE, LLC",549 Culley Road,PARIS,TN,38242-7450,12/11/2020,Paid in Full,24,100,1251400.0,1251400.0,0.0,,66905,Security Bank and Trust Company,210 W Washington St,PARIS,TN,38242-4013,R,N,N,Existing or more than 2 years old,PARIS,HENRY,TN,38242-7450,TN-08,170.0,424480.0,Unanswered,Unknown/NotStated,,1251400.0,,,,,,Limited  Liability Company(LLC),66905,Security Bank and Trust Company,PARIS,TN,Unanswered,Unanswered,,1259082.21,11/23/2020
5578047201,04/27/2020,988,PPP,"HINKLEY'S CUSTOM LIGHTING, LLC",16049 N GREENWAY HAYDEN LOOP,SCOTTSDALE,AZ,85260-1682,10/14/2021,Paid in Full,24,100,210552.0,210552.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Existing or more than 2 years old,SCOTTSDALE,MARICOPA,AZ,85260-1682,AZ-06,20.0,423610.0,Unanswered,Unknown/NotStated,26319.0,157914.0,26319.0,,,,,Limited  Liability Company(LLC),44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,213458.79,09/08/2021
6211927007,04/06/2020,811,PPP,"MESA LOGISTICS GROUP, LLC",681 RAILROAD BLVD,GRAND JUNCTION,CO,81505-9433,12/12/2020,Paid in Full,24,100,366100.0,366100.0,0.0,,110277,Home Loan State Bank,205 N 4th St,GRAND JUNCTION,CO,81501-2543,U,Y,N,Existing or more than 2 years old,GRAND JUNCTION,MESA,CO,81505-9433,CO-03,33.0,484210.0,White,Not Hispanic or Latino,,366100.0,,,,,,Limited  Liability Company(LLC),110277,Home Loan State Bank,GRAND JUNCTION,CO,Male Owned,Unanswered,,368316.94,11/12/2020
